name,code,source,symbol,return_start,cache_version,date,close,open,high,low,volume,amount,reference_fit_score,reference_fit_note,daily_return,daily_return_pct,cum_return,cum_return_pct
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-02-24,1470.2312,1437.6037,1470.2312,1435.3575,2450.38,197.36,0.008616291479231819,sliced_to_match_收益md,0.013621761505141938,1.3621761505141938,0.25437753710219413,25.43775371021941
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-02-25,1363.2929,1458.2048,1459.8329,1356.5433,2968.22,237.84,0.008616291479231819,sliced_to_match_收益md,-0.07273570306493293,-7.273570306493293,0.1631395050322071,16.31395050322071
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-02-26,1391.593,1383.5808,1399.3024,1363.1731,2248.28,178.37,0.008616291479231819,sliced_to_match_收益md,0.020758635213313337,2.0758635213313337,0.1872846937193644,18.72846937193644
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-02-29,1360.9589,1381.5171,1384.9342,1328.6457,2496.11,191.44,0.008616291479231819,sliced_to_match_收益md,-0.022013692221791836,-2.2013692221791836,0.16114817389218183,16.11481738921818
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-03-01,1384.1022,1353.2379,1389.3897,1352.5821,1936.11,151.47,0.008616291479231819,sliced_to_match_收益md,0.017005142477116708,1.7005142477116708,0.18089366402626217,18.08936640262622
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-03-02,1449.5953,1385.7737,1451.5832,1385.7737,3103.03,249.73,0.008616291479231819,sliced_to_match_收益md,0.047318109891018034,4.731810989101803,0.2367713201902637,23.67713201902637
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-03-03,1447.8753,1446.1778,1458.5625,1439.1811,3097.69,252.34,0.008616291479231819,sliced_to_match_收益md,-0.001186538063416731,-0.11865380634167311,0.23530384394311588,23.53038439431159
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-03-04,1461.2001,1442.611,1466.191,1430.2271,3436.84,263.46,0.008616291479231819,sliced_to_match_收益md,0.009203002496140478,0.9203002496140478,0.24667234830241624,24.667234830241625
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-03-07,1472.1003,1475.9989,1482.6459,1455.727,2397.0,186.39,0.008616291479231819,sliced_to_match_收益md,0.007459758591585208,0.7459758591585208,0.2559722230635568,25.597222306355683
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-03-08,1467.1907,1470.0352,1470.0352,1420.9621,2483.86,193.7,0.008616291479231819,sliced_to_match_收益md,-0.0033350988380342894,-0.33350988380342894,0.25178343156181415,25.178343156181416
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-03-09,1441.1619,1429.0335,1441.1619,1414.1821,1995.04,154.69,0.008616291479231819,sliced_to_match_收益md,-0.01774057046572064,-1.774057046572064,0.22957607938637015,22.957607938637015
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-03-10,1411.8226,1434.3355,1440.9375,1411.6477,1404.94,118.92,0.008616291479231819,sliced_to_match_收益md,-0.020358087457072016,-2.0358087457072016,0.20454426202709874,20.454426202709875
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-03-11,1417.1948,1399.5039,1419.1401,1399.5039,1186.43,96.69,0.008616291479231819,sliced_to_match_收益md,0.0038051522903799206,0.38051522903799206,0.20912773638461513,20.912773638461513
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-03-14,1447.6529,1431.6713,1463.1252,1427.6241,2000.01,169.06,0.008616291479231819,sliced_to_match_收益md,0.021491823142450128,2.149182314245013,0.23511409585162424,23.511409585162426
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-03-15,1450.7044,1443.5135,1451.0969,1427.4225,1640.46,135.6,0.008616291479231819,sliced_to_match_收益md,0.002107894786105069,0.2107894786105069,0.23771758641451468,23.77175864145147
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-03-16,1456.8094,1449.6823,1461.8047,1447.7116,1962.96,157.38,0.008616291479231819,sliced_to_match_收益md,0.004208300464243475,0.4208300464243475,0.24292627390802513,24.29262739080251
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-03-17,1475.383,1463.0937,1482.5576,1453.3934,2074.08,176.01,0.008616291479231819,sliced_to_match_收益md,0.012749505872216238,1.2749505872216238,0.2587729697359473,25.87729697359473
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-03-18,1490.9769,1480.4356,1502.0551,1478.2037,3377.3,280.75,0.008616291479231819,sliced_to_match_收益md,0.010569391134369832,1.0569391134369832,0.27207743360245873,27.20774336024587
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-03-21,1511.9559,1500.5728,1516.8297,1494.5167,3570.44,299.8,0.008616291479231819,sliced_to_match_收益md,0.014070640531050449,1.407064053105045,0.2899763778983402,28.99763778983402
国证自由现金流指数（100）,980092,cni,480092,2014-10-13,2026-05-03-total-return-only-v4,2016-03-22,1503.8201,1498.2624,1512.6305,1498.2624,2430.69,216.85,0.008616291479231819,sliced_to_match_收益md,-0.005380977050984059,-0.5380977050984059,0.2830350446125576,28.303504461255756
